brand_type,item_id,category_updated,brand_category
Established,65136,Pharmaceutical,Small
Established,65137,Pharmaceutical,Large
Established,65138,Pharmaceutical,Medium
Established,65139,Pharmaceutical,Small
Established,65140,Pharmaceutical,Large
Established,65141,Pharmaceutical,Large
Established,65142,Pharmaceutical,Large
Established,65143,Pharmaceutical,Large
Established,65144,Grocery,Large
Established,65145,Pharmaceutical,Large
Established,65146,Grocery,Large
Established,65147,Grocery,Large
Local,65148,Grocery,Large
Established,65149,Grocery,Large
Established,65150,Pharmaceutical,Large
Established,65151,Grocery,Large
Established,65152,Pharmaceutical,Large
Established,65153,Pharmaceutical,Large
Established,65154,Pharmaceutical,Small
Local,65155,Grocery,Large
Established,65156,Grocery,Large
Established,65157,Grocery,Large
Established,65158,Pharmaceutical,Large
Established,65159,Pharmaceutical,Large
Established,65160,Pharmaceutical,Large
Established,65161,Pharmaceutical,Medium
Established,65162,Pharmaceutical,Small
Established,65163,Pharmaceutical,Small
Established,65164,Pharmaceutical,Large
Established,65165,Pharmaceutical,Large
Established,65166,Pharmaceutical,Large
Established,65167,Pharmaceutical,Small
Established,65168,Pharmaceutical,Large
Established,65169,Pharmaceutical,Large
Established,65170,Pharmaceutical,Large
Established,65171,Grocery,Large
Established,65172,Pharmaceutical,Large
Established,65173,Grocery,Large
Established,65174,Others,Large
Established,65175,Grocery,Small
Established,65176,Pharmaceutical,Large
Established,65177,Pharmaceutical,Large
Established,65178,Pharmaceutical,Large
Established,65179,Pharmaceutical,Large
Established,65180,Pharmaceutical,Small
Local,65181,Grocery,Large
Established,65182,Others,Large
Local,65183,Pharmaceutical,Large
Established,65184,Pharmaceutical,Small
Local,65185,Pharmaceutical,Large
Local,65186,Pharmaceutical,Large
Established,65187,Grocery,Large
Established,65188,Pharmaceutical,Medium
Established,65189,Pharmaceutical,Large
Established,65190,Pharmaceutical,Small
Established,65191,Pharmaceutical,Large
Established,65192,Grocery,Large
Established,65193,Grocery,Large
Established,65194,Pharmaceutical,Large
Established,65195,Pharmaceutical,Large
Established,65196,Pharmaceutical,Large
Established,65197,Pharmaceutical,Large
Established,65198,Pharmaceutical,Large
Established,65199,Grocery,Large
Established,65200,Grocery,Large
Established,65201,Pharmaceutical,Large
Established,65202,Pharmaceutical,Small
Established,65203,Pharmaceutical,Small
Established,65204,Others,Large
Established,65205,Others,Large
Established,65206,Grocery,Large
Established,65207,Others,Small
Established,65208,Pharmaceutical,Medium
Established,65209,Pharmaceutical,Large
Established,65210,Pharmaceutical,Medium
Established,65211,Pharmaceutical,Large
Established,65212,Pharmaceutical,Small
Established,65213,Pharmaceutical,Large
Established,65214,Pharmaceutical,Large
Established,65215,Others,Medium
Established,65216,Grocery,Medium
Established,65217,Pharmaceutical,Large
Established,65218,Pharmaceutical,Large
Established,65219,Pharmaceutical,Medium
Established,65220,Pharmaceutical,Medium
Local,65221,Pharmaceutical,Large
Local,65222,Pharmaceutical,Large
Local,65223,Pharmaceutical,Large
Established,65224,Pharmaceutical,Large
Established,65225,Pharmaceutical,Large
Established,65226,Pharmaceutical,Large
Established,65227,Pharmaceutical,Small
Established,65228,Pharmaceutical,Medium
Local,65229,Pharmaceutical,Large
Local,65230,Pharmaceutical,Large
Established,65231,Pharmaceutical,Large
Established,65232,Grocery,Large
Established,65233,Pharmaceutical,Large
Established,65234,Grocery,Large
Established,65235,Grocery,Large
Local,65236,Pharmaceutical,Large
Established,65237,Pharmaceutical,Medium
Established,65238,Pharmaceutical,Large
Established,65239,Pharmaceutical,Large
Established,65240,Pharmaceutical,Large
Established,65241,Pharmaceutical,Small
Established,65242,Pharmaceutical,Large
Established,65243,Grocery,Large
Established,65244,Grocery,Large
Established,65245,Grocery,Large
Established,65246,Grocery,Large
Established,65247,Pharmaceutical,Large
Established,65248,Pharmaceutical,Large
Established,65249,Pharmaceutical,Large
Established,65250,Others,Large
Established,65251,Pharmaceutical,Large
Established,65252,Pharmaceutical,Large
Established,65253,Pharmaceutical,Large
Established,65254,Pharmaceutical,Large
Established,65255,Pharmaceutical,Large
Established,65256,Pharmaceutical,Medium
Established,65257,Pharmaceutical,Large
Established,65258,Pharmaceutical,Large
Established,65259,Pharmaceutical,Medium
Established,65260,Pharmaceutical,Large
Established,65261,Pharmaceutical,Large
Established,65262,Pharmaceutical,Large
Established,65263,Pharmaceutical,Large
Established,65264,Pharmaceutical,Large
Established,65265,Others,Large
Established,65266,Pharmaceutical,Small
Established,65267,Pharmaceutical,Small
Established,65268,Pharmaceutical,Small
Established,65269,Pharmaceutical,Small
Established,65270,Pharmaceutical,Small
Established,65271,Others,Small
Established,65272,Pharmaceutical,Small
Established,65273,Pharmaceutical,Small
Established,65274,Grocery,Large
Established,65275,Grocery,Large
Established,65276,Pharmaceutical,Large
Established,65277,Pharmaceutical,Large
Established,65278,Pharmaceutical,Large
Established,65279,Pharmaceutical,Large
Established,65280,Pharmaceutical,Small
Local,65281,Grocery,Large
Established,65282,Grocery,Large
Established,65283,Grocery,Small
Established,65284,Others,Large
Local,65285,Pharmaceutical,Large
Established,65286,Pharmaceutical,Small
Established,65287,Pharmaceutical,Small
Established,65288,Pharmaceutical,Small
Established,65289,Pharmaceutical,Small
Established,65290,Grocery,Large
Local,65291,Pharmaceutical,Large
Established,65292,Grocery,Large
Established,65293,Pharmaceutical,Large
Established,65294,Pharmaceutical,Large
Established,65295,Pharmaceutical,Large
Established,65296,Grocery,Large
Established,65297,Pharmaceutical,Large
Established,65298,Grocery,Small
Established,65299,Pharmaceutical,Large
Established,65300,Others,Large
Local,65301,Pharmaceutical,Large
Established,65302,Pharmaceutical,Medium
Established,65303,Pharmaceutical,Small
Established,65304,Pharmaceutical,Small
Established,65305,Pharmaceutical,Small
Established,65306,Grocery,Large
Established,65307,Grocery,Large
Established,65308,Grocery,Large
Local,65309,Grocery,Large
Established,65310,Grocery,Large
Established,65311,Grocery,Large
Established,65312,Grocery,Large
Local,65313,Grocery,Large
Local,65314,Others,Large
Local,65315,Others,Large
Local,65316,Others,Large
Local,65317,Grocery,Large
Local,65318,Grocery,Large
Established,65319,Others,Large
Local,65320,Grocery,Large
Established,65321,Grocery,Large
Established,65322,Grocery,Large
Established,65323,Grocery,Large
Local,65324,Grocery,Large
Local,65325,Grocery,Large
Established,65326,Grocery,Large
Established,65327,Grocery,Large
Local,65328,Pharmaceutical,Large
Established,65329,Grocery,Large
Established,65330,Grocery,Large
Established,65331,Grocery,Large
Established,65332,Grocery,Large
Established,65333,Others,Medium
Established,65334,Others,Large
Established,65335,Others,Medium
Established,65336,Others,Large
Established,65337,Pharmaceutical,Small
Established,65338,Grocery,Large
Established,65339,Grocery,Large
Established,65340,Others,Large
Established,65341,Grocery,Large
Established,65342,Grocery,Small
Established,65343,Others,Large
Established,65344,Pharmaceutical,Medium
Established,65345,Pharmaceutical,Medium
Established,65346,Grocery,Large
Established,65347,Grocery,Large
Established,65348,Pharmaceutical,Medium
Established,65349,Pharmaceutical,Medium
Established,65350,Pharmaceutical,Large
Established,65351,Pharmaceutical,Small
Established,65352,Grocery,Large
Established,65353,Pharmaceutical,Large
Established,65354,Others,Small
Established,65355,Pharmaceutical,Large
Established,65356,Pharmaceutical,Medium
Established,65357,Pharmaceutical,Medium
Established,65358,Pharmaceutical,Medium
Established,65359,Pharmaceutical,Small
Local,65360,Grocery,Large
Established,65361,Grocery,Medium
Established,65362,Others,Medium
Established,65363,Pharmaceutical,Large
Established,65364,Others,Small
Established,65365,Others,Small
Established,65366,Grocery,Small
Established,65367,Others,Small
Established,65368,Pharmaceutical,Large
Established,65369,Others,Large
Established,65370,Others,Medium
Established,65371,Others,Large
Established,65372,Pharmaceutical,Medium
Established,65373,Others,Small
Established,65374,Grocery,Large
Established,65375,Pharmaceutical,Medium
Established,65376,Pharmaceutical,Medium
Established,65377,Grocery,Large
Established,65378,Pharmaceutical,Small
Established,65379,Pharmaceutical,Medium
Established,65380,Pharmaceutical,Medium
Established,65381,Pharmaceutical,Medium
Established,65382,Pharmaceutical,Small
Established,65383,Grocery,Large
Established,65384,Pharmaceutical,Medium
Established,65385,Pharmaceutical,Medium
Local,65386,Grocery,Large
Established,65387,Pharmaceutical,Medium
Established,65388,Others,Small
Established,65389,Others,Small
Established,65390,Pharmaceutical,Medium
Established,65391,Others,Small
Established,65392,Others,Small
Established,65393,Others,Small
Established,65394,Others,Small
Established,65395,Pharmaceutical,Small
Established,65396,Pharmaceutical,Large
Established,65397,Pharmaceutical,Large
Local,65398,Grocery,Large
Established,65399,Pharmaceutical,Small
Established,65400,Grocery,Large
Established,65401,Pharmaceutical,Medium
Established,65402,Pharmaceutical,Large
Established,65403,Pharmaceutical,Large
Established,65404,Pharmaceutical,Medium
Established,65405,Others,Medium
Established,65406,Pharmaceutical,Small
Established,65407,Grocery,Large
Established,65408,Pharmaceutical,Small
Established,65409,Pharmaceutical,Small
Established,65410,Grocery,Large
Local,65411,Others,Large
Established,65412,Pharmaceutical,Large
Established,65413,Pharmaceutical,Medium
Established,65414,Grocery,Large
Established,65415,Others,Large
Established,65416,Pharmaceutical,Medium
Established,65417,Pharmaceutical,Large
Established,65418,Pharmaceutical,Large
Established,65419,Pharmaceutical,Large
Established,65420,Others,Medium
Established,65421,Pharmaceutical,Small
Established,65422,Others,Small
Established,65423,Pharmaceutical,Medium
Established,65424,Pharmaceutical,Medium
Established,65425,Pharmaceutical,Large
Established,65426,Others,Small
Local,65427,Pharmaceutical,Large
Established,65428,Grocery,Medium
Established,65429,Grocery,Large
Established,65430,Pharmaceutical,Medium
Established,65431,Pharmaceutical,Small
Established,65432,Pharmaceutical,Medium
Established,65433,Pharmaceutical,Large
Established,65434,Pharmaceutical,Large
Established,65435,Pharmaceutical,Medium
Established,65436,Pharmaceutical,Medium
Established,65437,Pharmaceutical,Medium
Established,65438,Pharmaceutical,Medium
Established,65439,Pharmaceutical,Large
Established,65440,Others,Small
Established,65441,Grocery,Medium
Established,65442,Others,Large
Established,65443,Others,Medium
Established,65444,Others,Small
Established,65445,Grocery,Small
Established,65446,Others,Medium
Established,65447,Grocery,Large
Established,65448,Pharmaceutical,Large
Established,65449,Pharmaceutical,Large
Established,65450,Others,Large
Established,65451,Grocery,Large
Established,65452,Grocery,Large
Established,65453,Grocery,Large
Established,65454,Grocery,Large
Established,65455,Grocery,Large
Local,65456,Grocery,Large
Established,65457,Grocery,Large
Established,65458,Grocery,Large
Local,65459,Others,Large
Established,65460,Grocery,Large
Established,65461,Others,Large
Established,65462,Others,Large
Established,65463,Others,Large
Established,65464,Others,Large
Established,65465,Others,Large
Established,65466,Others,Large
Established,65467,Pharmaceutical,Small
Established,65468,Others,Small
Established,65469,Others,Large
Established,65470,Others,Medium
Established,65471,Others,Small
Established,65472,Grocery,Large
Local,65473,Grocery,Large
Established,65474,Grocery,Large
Established,65475,Others,Large
Established,65476,Grocery,Large
Established,65477,Others,Large
Established,65478,Pharmaceutical,Large
Established,65479,Pharmaceutical,Large
Established,65480,Others,Large
Established,65481,Grocery,Small
Established,65482,Pharmaceutical,Large
Established,65483,Others,Large
Established,65484,Pharmaceutical,Large
Established,65485,Pharmaceutical,Large
Established,65486,Others,Large
Established,65487,Others,Large
Established,65488,Pharmaceutical,Small
Established,65489,Pharmaceutical,Large
Established,65490,Others,Large
Established,65491,Others,Large
Established,65492,Others,Large
Established,65493,Others,Large
Established,65494,Pharmaceutical,Large
Established,65495,Others,Large
Established,65496,Pharmaceutical,Large
Established,65497,Others,Medium
Established,65498,Others,Medium
Established,65499,Pharmaceutical,Large
Established,65500,Pharmaceutical,Large
Established,65501,Pharmaceutical,Medium
Established,65502,Pharmaceutical,Medium
Established,65503,Others,Large
Established,65504,Others,Large
Established,65505,Others,Large
Established,65506,Others,Small
Established,65507,Grocery,Large
Established,65508,Others,Small
Established,65509,Others,Small
Local,65510,Grocery,Large
Established,65511,Others,Small
Established,65512,Others,Small
Established,65513,Others,Small
Established,65514,Pharmaceutical,Small
Established,65515,Pharmaceutical,Large
Established,65516,Grocery,Large
Established,65517,Others,Large
Established,65518,Others,Large
Established,65519,Others,Large
Established,65520,Others,Medium
Established,65521,Pharmaceutical,Medium
Established,65522,Pharmaceutical,Large
Established,65523,Pharmaceutical,Large
Established,65524,Others,Large
Established,65525,Others,Large
Established,65526,Pharmaceutical,Large
Established,65527,Others,Large
Established,65528,Others,Small
Established,65529,Others,Large
Established,65530,Pharmaceutical,Large
Established,65531,Others,Small
Established,65532,Pharmaceutical,Large
Local,65533,Grocery,Large
Established,65534,Others,Medium
